Sensor,Timestamp,Timestamp (Local),PM 1.0,PM 2.5,Applied PM 2.5 Custom Calibration Setting - Multiplication Factor,Applied PM 2.5 Custom Calibration Setting - Offset,PM 4.0,PM 10,Applied PM 10 Custom Calibration Setting - Multiplication Factor,Applied PM 10 Custom Calibration Setting - Offset,NC 0.5,NC 1.0,NC 2.5,NC 4.0,NC 10,PM Sensor Error Status,CO2,Applied CO2 Custom Calibration Setting - Multiplication Factor,Applied CO2 Custom Calibration Setting - Offset,CO2 Sensor Error Status,CH2O,Applied CH2O Custom Calibration Setting - Multiplication Factor,Applied CH2O Custom Calibration Setting - Offset,CH2O Sensor Error Status,Barometric Pressure,Applied Barometric Pressure Custom Calibration Setting - Offset,Barometric Sensor Error Status,CO,Applied CO Custom Calibration Setting - Multiplication Factor,Applied CO Custom Calibration Setting - Offset,CO Sensor Error Status,SO2,Applied SO2 Custom Calibration Setting - Multiplication Factor,Applied SO2 Custom Calibration Setting - Offset,SO2 Sensor Error Status,O3,Applied O3 Custom Calibration Setting - Multiplication Factor,Applied O3 Custom Calibration Setting - Offset,O3 Sensor Error Status,NO2,Applied NO2 Custom Calibration Setting - Multiplication Factor,Applied NO2 Custom Calibration Setting - Offset,NO2 Sensor Error Status,VOC tVOC measurement,Applied TVOC Custom Calibration Setting - Multiplication Factor,Applied TVOC Custom Calibration Setting - Offset,VOC Ethanol,VOC Sensor Error Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Temperature/Humidity Sensor Error Status,Device Status
,UTC,UTC-05:00,ug/m3,ug/m3,,,ug/m3,ug/m3,,,#/cm3,#/cm3,#/cm3,#/cm3,#/cm3,,ppm,,,,ppb,,,,inHg,,,ppm,,,,ppb,,,,ppb,,,,ppb,,,,mg/m3,,,ppb,,Fahrenheit,Celsius,%,,,
A02,1/9/2024 7:29,1/9/2024 2:29,1,1,,,1,1,,,6,7,7,7,7,0,471,,,0,,,,,29.9,,0,0,,,0,0,,,0,11,,,0,0,,,0,0.546,,,290,0,60.1,,47,,0,0
A02,1/9/2024 7:44,1/9/2024 2:44,1,1,,,1,1,,,6,7,7,7,7,0,468,,,0,,,,,29.9,,0,0,,,0,0,,,0,10,,,0,0,,,0,0.495,,,264,0,60.1,,47,,0,0
A02,1/9/2024 7:59,1/9/2024 2:59,1,1,,,1,1,,,6,6,6,6,6,0,461,,,0,,,,,29.9,,0,0,,,0,0,,,0,10,,,0,0,,,0,0.455,,,242,0,59.9,,46,,0,0
A02,1/9/2024 8:14,1/9/2024 3:14,0,1,,,1,1,,,5,6,6,6,6,0,456,,,0,,,,,29.9,,0,0,,,0,0,,,0,10,,,0,0,,,0,0.421,,,224,0,59.9,,46,,0,0
A02,1/9/2024 8:29,1/9/2024 3:29,1,1,,,1,1,,,6,7,7,7,7,0,456,,,0,,,,,29.9,,0,0,,,0,0,,,0,10,,,0,0,,,0,0.408,,,217,0,59.9,,46,,0,0
A02,1/9/2024 8:44,1/9/2024 3:44,1,1,,,1,1,,,6,6,6,6,6,0,455,,,0,,,,,29.89,,0,0,,,0,0,,,0,11,,,0,0,,,0,0.391,,,208,0,59.7,,46,,0,0
A02,1/9/2024 8:59,1/9/2024 3:59,1,1,,,1,1,,,6,7,7,7,7,0,454,,,0,,,,,29.89,,0,0,,,0,0,,,0,10,,,0,0,,,0,0.381,,,203,0,59.5,,47,,0,0
A02,1/9/2024 9:14,1/9/2024 4:14,1,1,,,1,1,,,6,7,7,7,7,0,456,,,0,,,,,29.9,,0,0,,,0,0,,,0,11,,,0,0,,,0,0.385,,,205,0,59.4,,47,,0,0
A02,1/9/2024 9:29,1/9/2024 4:29,1,1,,,1,1,,,6,7,7,7,7,0,455,,,0,,,,,29.9,,0,0,,,0,0,,,0,11,,,0,0,,,0,0.346,,,184,0,59.4,,47,,0,0
A02,1/9/2024 9:44,1/9/2024 4:44,0,1,,,1,1,,,5,6,6,6,6,0,457,,,0,,,,,29.9,,0,0,,,0,0,,,0,11,,,0,0,,,0,0.33,,,176,0,59.2,,47,,0,0
A02,1/9/2024 9:59,1/9/2024 4:59,0,0,,,0,0,,,5,5,5,5,5,0,456,,,0,,,,,29.9,,0,0,,,0,0,,,0,11,,,0,0,,,0,0.27,,,143,0,59.2,,47,,0,0
A02,1/9/2024 10:14,1/9/2024 5:14,0,0,,,0,0,,,5,5,5,5,5,0,449,,,0,,,,,29.9,,0,0,,,0,0,,,0,10,,,0,0,,,0,0.226,,,120,0,59,,47,,0,0
A02,1/9/2024 10:29,1/9/2024 5:29,0,0,,,0,0,,,4,5,5,5,5,0,452,,,0,,,,,29.9,,0,0,,,0,0,,,0,10,,,0,0,,,0,0.209,,,111,0,59,,47,,0,0
A02,1/9/2024 10:44,1/9/2024 5:44,0,0,,,0,0,,,4,5,5,5,5,0,450,,,0,,,,,29.9,,0,0,,,0,0,,,0,10,,,0,0,,,0,0.21,,,112,0,58.8,,47,,0,0
A02,1/9/2024 10:59,1/9/2024 5:59,0,0,,,0,0,,,4,4,4,4,4,0,448,,,0,,,,,29.89,,0,0,,,0,0,,,0,10,,,0,0,,,0,0.187,,,99,0,59,,46,,0,0
A02,1/9/2024 11:14,1/9/2024 6:14,0,0,,,0,0,,,4,4,4,4,4,0,446,,,0,,,,,29.88,,0,0,,,0,0,,,0,10,,,0,0,,,0,0.165,,,88,0,58.8,,46,,0,0
A02,1/9/2024 11:29,1/9/2024 6:29,0,0,,,0,0,,,4,4,4,4,4,0,449,,,0,,,,,29.88,,0,0,,,0,0,,,0,10,,,0,0,,,0,0.151,,,80,0,58.8,,46,,0,0
A02,1/9/2024 11:44,1/9/2024 6:44,0,0,,,0,0,,,3,4,4,4,4,0,445,,,0,,,,,29.87,,0,0,,,0,0,,,0,9,,,0,0,,,0,0.148,,,79,0,58.8,,46,,0,0
A02,1/9/2024 11:59,1/9/2024 6:59,0,0,,,0,0,,,3,4,4,4,4,0,447,,,0,,,,,29.86,,0,0,,,0,0,,,0,10,,,0,0,,,0,0.144,,,76,0,58.6,,46,,0,0
A02,1/9/2024 12:14,1/9/2024 7:14,0,0,,,0,0,,,3,3,3,3,3,0,451,,,0,,,,,29.86,,0,0,,,0,0,,,0,10,,,0,0,,,0,0.135,,,72,0,58.5,,46,,0,0
A02,1/9/2024 12:29,1/9/2024 7:29,0,0,,,0,0,,,3,3,3,3,3,0,451,,,0,,,,,29.85,,0,0,,,0,0,,,0,10,,,0,0,,,0,0.13,,,69,0,58.5,,46,,0,0
A02,1/9/2024 12:44,1/9/2024 7:44,0,0,,,0,0,,,3,3,3,3,3,0,455,,,0,,,,,29.85,,0,0,,,0,0,,,0,11,,,0,0,,,0,0.114,,,61,0,58.5,,46,,0,0
A02,1/9/2024 12:59,1/9/2024 7:59,0,0,,,0,0,,,3,4,4,4,4,0,544,,,0,,,,,29.86,,0,0,,,0,0,,,0,10,,,0,0,,,0,0.445,,,237,0,58.5,,48,,0,0
A02,1/9/2024 13:14,1/9/2024 8:14,0,0,,,0,0,,,4,4,4,4,4,0,594,,,0,,,,,29.86,,0,0,,,0,0,,,0,33,,,0,0,,,0,1,,,532,0,58.5,,51,,0,0
A02,1/9/2024 13:29,1/9/2024 8:29,0,0,,,0,0,,,3,3,3,3,3,0,552,,,0,,,,,29.86,,0,0,,,0,0,,,0,24,,,0,0,,,0,1.039,,,553,0,58.3,,51,,0,0
A02,1/9/2024 13:44,1/9/2024 8:44,0,0,,,0,0,,,3,3,4,4,4,0,508,,,0,,,,,29.86,,0,0,,,0,0,,,0,17,,,0,0,,,0,1.019,,,542,0,57.6,,52,,0,0
A02,1/9/2024 13:59,1/9/2024 8:59,0,0,,,0,0,,,4,5,5,5,5,0,487,,,0,,,,,29.86,,0,0,,,0,0,,,0,13,,,0,0,,,0,0.962,,,512,0,57,,52,,0,0
A02,1/9/2024 14:14,1/9/2024 9:14,0,0,,,0,0,,,5,5,5,5,5,0,464,,,0,,,,,29.87,,0,0,,,0,0,,,0,11,,,0,0,,,0,0.906,,,482,0,56.5,,51,,0,0
A02,1/9/2024 14:29,1/9/2024 9:29,0,0,,,0,0,,,4,5,5,5,5,0,448,,,0,,,,,29.87,,0,0,,,0,0,,,0,10,,,0,0,,,0,0.862,,,459,0,56.1,,52,,0,0
A02,1/9/2024 14:44,1/9/2024 9:44,0,0,,,0,0,,,4,4,4,4,4,0,433,,,0,,,,,29.87,,0,0,,,0,0,,,0,9,,,0,0,,,0,0.827,,,440,0,55.8,,52,,0,0
A02,1/9/2024 14:59,1/9/2024 9:59,0,0,,,0,0,,,3,4,4,4,4,0,424,,,0,,,,,29.87,,0,0,,,0,0,,,0,8,,,0,0,,,0,0.782,,,416,0,55.6,,52,,0,0
A02,1/9/2024 15:14,1/9/2024 10:14,0,0,,,0,0,,,3,3,3,3,3,0,422,,,0,,,,,29.87,,0,0,,,0,0,,,0,7,,,0,0,,,0,0.699,,,372,0,55.6,,52,,0,0
A02,1/9/2024 15:29,1/9/2024 10:29,0,0,,,0,0,,,3,3,3,3,3,0,422,,,0,,,,,29.87,,0,0,,,0,0,,,0,6,,,0,0,,,0,0.616,,,328,0,55.8,,51,,0,0
A02,1/9/2024 15:44,1/9/2024 10:44,0,0,,,0,0,,,3,3,3,3,3,0,451,,,0,,,,,29.87,,0,0,,,0,0,,,0,6,,,0,0,,,0,0.625,,,332,0,56.7,,51,,0,0
