Sensor,Timestamp,Timestamp (Local),PM 1.0,PM 2.5,Applied PM 2.5 Custom Calibration Setting - Multiplication Factor,PM 4.0,PM 10,Applied PM 10 Custom Calibration Setting - Multiplication Factor,NC 0.5,NC 1.0,NC 2.5,NC 4.0,NC 10,PM Sensor Error Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Temperature/Humidity Sensor Error Status,Device Status
,UTC,UTC-05:00,ug/m3,ug/m3,,ug/m3,ug/m3,,#/cm3,#/cm3,#/cm3,#/cm3,#/cm3,,Fahrenheit,Celsius,%,,,
B27,1/12/2024 0:05,1/11/2024 19:05,1,1,,1,1,,5,6,6,6,6,0,63.3,,26,,0,0
B27,1/12/2024 0:20,1/11/2024 19:20,1,1,,1,1,,5,6,6,6,6,0,62.8,,26,,0,0
B27,1/12/2024 0:35,1/11/2024 19:35,1,1,,1,1,,7,8,8,8,8,0,62.1,,27,,0,0
B27,1/12/2024 0:50,1/11/2024 19:50,1,1,,1,1,,8,9,9,10,10,0,61.2,,30,,0,0
B27,1/12/2024 1:05,1/11/2024 20:05,1,1,,1,2,,11,13,14,14,14,0,60.3,,32,,0,0
B27,1/12/2024 1:20,1/11/2024 20:20,2,3,,3,3,,24,28,28,28,28,0,59.2,,34,,0,0
B27,1/12/2024 1:35,1/11/2024 20:35,2,3,,3,3,,16,20,21,22,22,0,58.5,,35,,0,0
B27,1/12/2024 1:50,1/11/2024 20:50,1,2,,2,2,,13,16,17,17,17,0,57.9,,36,,0,0
B27,1/12/2024 2:05,1/11/2024 21:05,2,2,,2,2,,19,23,23,23,23,0,57.2,,37,,0,0
B27,1/12/2024 2:20,1/11/2024 21:20,3,3,,3,3,,32,37,38,38,38,0,56.5,,38,,0,0
B27,1/12/2024 2:35,1/11/2024 21:35,3,3,,3,3,,29,34,34,34,34,0,56.1,,38,,0,0
B27,1/12/2024 2:50,1/11/2024 21:50,3,3,,3,3,,29,33,33,33,33,0,56.1,,37,,0,0
B27,1/12/2024 3:05,1/11/2024 22:05,3,3,,3,3,,28,32,32,32,32,0,55.9,,37,,0,0
B27,1/12/2024 3:20,1/11/2024 22:20,2,2,,2,2,,22,25,25,25,25,0,55.8,,37,,0,0
B27,1/12/2024 3:35,1/11/2024 22:35,2,2,,2,2,,23,27,27,27,27,0,55.6,,37,,0,0
B27,1/12/2024 3:50,1/11/2024 22:50,2,2,,2,2,,24,28,28,28,28,0,54.9,,38,,0,0
B27,1/12/2024 4:05,1/11/2024 23:05,2,2,,2,2,,21,25,25,25,25,0,54.3,,37,,0,0
B27,1/12/2024 4:20,1/11/2024 23:20,2,2,,2,2,,22,25,25,25,25,0,54.3,,36,,0,0
B27,1/12/2024 4:35,1/11/2024 23:35,2,2,,2,2,,25,29,29,29,29,0,54,,37,,0,0
B27,1/12/2024 4:50,1/11/2024 23:50,3,3,,3,3,,29,33,33,33,33,0,53.6,,39,,0,0
B27,1/12/2024 5:05,1/12/2024 0:05,2,3,,3,3,,27,31,31,31,31,0,53.1,,39,,0,0
B27,1/12/2024 5:20,1/12/2024 0:20,2,3,,3,3,,28,32,32,32,32,0,52.5,,40,,0,0
B27,1/12/2024 5:35,1/12/2024 0:35,3,3,,3,3,,31,36,36,36,36,0,52,,40,,0,0
B27,1/12/2024 5:50,1/12/2024 0:50,3,3,,3,3,,33,39,39,39,39,0,51.4,,39,,0,0
B27,1/12/2024 6:05,1/12/2024 1:05,3,3,,3,3,,30,35,35,35,35,0,51.1,,39,,0,0
B27,1/12/2024 6:20,1/12/2024 1:20,3,3,,3,3,,29,34,34,34,34,0,50.5,,39,,0,0
B27,1/12/2024 6:35,1/12/2024 1:35,2,2,,2,2,,25,29,29,29,29,0,50.2,,41,,0,0
B27,1/12/2024 6:50,1/12/2024 1:50,3,3,,3,3,,31,36,36,36,36,0,49.6,,42,,0,0
B27,1/12/2024 7:05,1/12/2024 2:05,3,3,,3,3,,32,37,37,37,37,0,49.1,,44,,0,0
B27,1/12/2024 7:20,1/12/2024 2:20,3,3,,3,3,,33,38,38,38,38,0,48.6,,45,,0,0
B27,1/12/2024 7:35,1/12/2024 2:35,3,3,,3,3,,32,37,37,37,37,0,48.7,,45,,0,0
B27,1/12/2024 7:50,1/12/2024 2:50,4,4,,4,4,,43,50,50,50,50,0,48.7,,45,,0,0
B27,1/12/2024 8:05,1/12/2024 3:05,3,3,,3,3,,34,39,39,39,39,0,48.6,,44,,0,0
B27,1/12/2024 8:20,1/12/2024 3:20,3,3,,3,3,,30,35,35,35,35,0,48.4,,43,,0,0
B27,1/12/2024 8:35,1/12/2024 3:35,3,3,,3,3,,34,39,39,39,39,0,47.8,,45,,0,0
B27,1/12/2024 8:50,1/12/2024 3:50,3,3,,3,3,,32,37,37,37,37,0,47.3,,47,,0,0
B27,1/12/2024 9:05,1/12/2024 4:05,2,2,,3,3,,26,31,31,31,31,0,46.9,,46,,0,0
B27,1/12/2024 9:20,1/12/2024 4:20,2,2,,2,2,,21,24,24,24,24,0,46.8,,46,,0,0
B27,1/12/2024 9:35,1/12/2024 4:35,2,2,,2,2,,18,21,21,21,21,0,46.6,,47,,0,0
B27,1/12/2024 9:50,1/12/2024 4:50,2,2,,2,2,,19,22,22,22,22,0,46.4,,48,,0,0
B27,1/12/2024 10:05,1/12/2024 5:05,2,2,,2,2,,17,20,20,20,20,0,46,,48,,0,0
B27,1/12/2024 10:20,1/12/2024 5:20,1,1,,1,1,,15,18,18,18,18,0,45.7,,48,,0,0
B27,1/12/2024 10:35,1/12/2024 5:35,1,1,,1,1,,15,18,18,18,18,0,45.5,,48,,0,0
B27,1/12/2024 10:50,1/12/2024 5:50,1,1,,2,2,,15,18,18,18,18,0,45.1,,48,,0,0
B27,1/12/2024 11:05,1/12/2024 6:05,1,1,,1,1,,14,17,17,17,17,0,44.8,,49,,0,0
B27,1/12/2024 11:20,1/12/2024 6:20,1,1,,1,1,,14,17,17,17,17,0,44.4,,50,,0,0
B27,1/12/2024 11:35,1/12/2024 6:35,1,1,,1,1,,14,16,16,16,16,0,44.1,,50,,0,0
B27,1/12/2024 11:50,1/12/2024 6:50,1,1,,1,1,,13,16,16,16,16,0,44.1,,50,,0,0
B27,1/12/2024 12:05,1/12/2024 7:05,1,1,,1,1,,12,14,14,14,14,0,44.1,,50,,0,0
B27,1/12/2024 12:20,1/12/2024 7:20,1,1,,1,1,,11,13,13,13,13,0,44.2,,49,,0,0
B27,1/12/2024 12:35,1/12/2024 7:35,1,1,,1,1,,11,12,12,12,12,0,44.6,,48,,0,0
B27,1/12/2024 12:50,1/12/2024 7:50,1,1,,1,1,,10,12,12,12,12,0,44.6,,49,,0,0
B27,1/12/2024 13:05,1/12/2024 8:05,1,1,,1,1,,9,10,10,10,10,0,44.2,,50,,0,0
B27,1/12/2024 13:20,1/12/2024 8:20,1,1,,1,1,,9,11,11,11,11,0,43.9,,51,,0,0
B27,1/12/2024 13:35,1/12/2024 8:35,1,1,,1,1,,9,10,10,10,10,0,43.7,,52,,0,0
B27,1/12/2024 13:50,1/12/2024 8:50,1,1,,1,1,,9,11,11,11,11,0,43.3,,53,,0,0
B27,1/12/2024 14:05,1/12/2024 9:05,1,1,,1,1,,10,11,12,12,12,0,43.2,,52,,0,0
B27,1/12/2024 14:20,1/12/2024 9:20,1,1,,1,1,,9,10,10,10,10,0,43.2,,52,,0,0
B27,1/12/2024 14:35,1/12/2024 9:35,1,1,,1,1,,10,12,13,13,13,0,43.2,,52,,0,0
B27,1/12/2024 14:50,1/12/2024 9:50,1,1,,1,1,,10,12,12,12,12,0,43.2,,52,,0,0
B27,1/12/2024 15:05,1/12/2024 10:05,1,1,,1,1,,10,12,12,12,12,0,43.2,,52,,0,0
B27,1/12/2024 15:20,1/12/2024 10:20,1,1,,1,1,,11,13,14,14,14,0,45.9,,49,,0,0
B27,1/12/2024 15:35,1/12/2024 10:35,1,1,,1,1,,13,16,16,16,16,0,52.3,,43,,0,0
B27,1/12/2024 15:50,1/12/2024 10:50,2,2,,2,2,,16,19,19,19,19,0,57,,38,,0,0
B27,1/12/2024 16:05,1/12/2024 11:05,2,2,,2,2,,20,24,24,24,24,0,59.7,,34,,0,0
B27,1/12/2024 16:20,1/12/2024 11:20,2,2,,3,3,,24,28,29,29,29,0,61.2,,33,,0,0
B27,1/12/2024 16:35,1/12/2024 11:35,2,2,,2,2,,23,27,27,27,27,0,61.7,,32,,0,0
B27,1/12/2024 16:50,1/12/2024 11:50,2,2,,2,2,,21,24,24,24,24,0,63.7,,31,,0,0
B27,1/12/2024 17:05,1/12/2024 12:05,2,2,,2,2,,19,22,22,22,22,0,65.5,,29,,0,0
B27,1/12/2024 17:20,1/12/2024 12:20,2,2,,2,2,,21,24,24,24,24,0,66.9,,29,,0,0
B27,1/12/2024 17:35,1/12/2024 12:35,2,2,,2,2,,21,24,24,24,24,0,69.1,,28,,0,0
B27,1/12/2024 17:50,1/12/2024 12:50,2,2,,2,2,,23,26,27,27,27,0,70.3,,27,,0,0
B27,1/12/2024 18:05,1/12/2024 13:05,2,2,,2,2,,23,27,27,27,27,0,71.6,,26,,0,0
B27,1/12/2024 18:20,1/12/2024 13:20,2,3,,3,3,,25,28,29,29,29,0,73.4,,25,,0,0
B27,1/12/2024 18:35,1/12/2024 13:35,2,3,,3,3,,25,29,29,29,29,0,75.6,,24,,0,0
B27,1/12/2024 18:50,1/12/2024 13:50,3,3,,3,3,,31,36,36,36,36,0,76.5,,24,,0,0
B27,1/12/2024 19:05,1/12/2024 14:05,4,4,,4,4,,36,42,42,42,42,0,78.3,,24,,0,0
B27,1/12/2024 19:20,1/12/2024 14:20,4,4,,4,4,,35,40,41,41,41,0,79.5,,22,,0,0
B27,1/12/2024 19:35,1/12/2024 14:35,4,4,,4,4,,34,40,40,40,40,0,81.1,,21,,0,0
B27,1/12/2024 19:50,1/12/2024 14:50,4,4,,4,4,,35,41,41,41,41,0,81.5,,21,,0,0
B27,1/12/2024 20:05,1/12/2024 15:05,3,3,,3,3,,31,36,36,36,36,0,78.6,,22,,0,0
B27,1/12/2024 20:20,1/12/2024 15:20,3,4,,4,4,,35,40,40,40,40,0,70.7,,26,,0,0
B27,1/12/2024 20:35,1/12/2024 15:35,3,3,,3,3,,33,38,38,38,38,0,67.8,,27,,0,0
B27,1/12/2024 20:50,1/12/2024 15:50,4,4,,4,4,,37,43,43,43,43,0,66.9,,27,,0,0
B27,1/12/2024 21:05,1/12/2024 16:05,3,3,,3,3,,34,39,39,39,39,0,66.4,,27,,0,0
B27,1/12/2024 21:20,1/12/2024 16:20,4,4,,4,4,,37,43,44,44,44,0,66,,28,,0,0
B27,1/12/2024 21:35,1/12/2024 16:35,4,4,,4,4,,42,48,48,48,48,0,65.7,,28,,0,0
B27,1/12/2024 21:50,1/12/2024 16:50,4,4,,4,4,,42,49,49,49,49,0,65.7,,27,,0,0
B27,1/12/2024 22:05,1/12/2024 17:05,4,5,,5,5,,46,54,54,54,54,0,65.5,,28,,0,0
B27,1/12/2024 22:20,1/12/2024 17:20,5,6,,6,6,,57,66,66,66,66,0,65.3,,28,,0,0
B27,1/12/2024 22:35,1/12/2024 17:35,6,6,,6,6,,58,67,67,67,67,0,65.3,,28,,0,0
B27,1/12/2024 22:50,1/12/2024 17:50,5,6,,6,6,,55,63,63,63,63,0,65.1,,28,,0,0
B27,1/12/2024 23:05,1/12/2024 18:05,5,5,,5,5,,52,60,60,60,60,0,64.9,,27,,0,0
B27,1/12/2024 23:20,1/12/2024 18:20,5,5,,5,5,,52,60,60,60,60,0,64.9,,27,,0,0
B27,1/12/2024 23:35,1/12/2024 18:35,4,4,,4,4,,44,51,51,51,51,0,64.6,,27,,0,0
B27,1/12/2024 23:50,1/12/2024 18:50,4,4,,4,4,,42,49,49,49,49,0,64.2,,29,,0,0
B27,1/13/2024 0:05,1/12/2024 19:05,3,3,,3,3,,32,37,37,37,37,0,63.7,,31,,0,0
B27,1/13/2024 0:20,1/12/2024 19:20,1,2,,2,2,,16,18,18,18,18,0,63,,34,,0,0
B27,1/13/2024 0:35,1/12/2024 19:35,1,1,,1,1,,13,15,15,15,15,0,61.9,,34,,0,0
B27,1/13/2024 0:50,1/12/2024 19:50,1,1,,1,1,,13,15,15,15,15,0,60.8,,35,,0,0
B27,1/13/2024 1:05,1/12/2024 20:05,1,1,,1,1,,9,11,11,11,11,0,59.5,,35,,0,0
B27,1/13/2024 1:20,1/12/2024 20:20,1,1,,1,1,,9,11,11,11,11,0,58.6,,36,,0,0
B27,1/13/2024 1:35,1/12/2024 20:35,1,1,,1,1,,10,11,11,11,11,0,57.9,,37,,0,0
B27,1/13/2024 1:50,1/12/2024 20:50,1,1,,1,1,,11,13,13,13,13,0,57,,39,,0,0
B27,1/13/2024 2:05,1/12/2024 21:05,1,1,,1,1,,14,16,16,16,16,0,56.7,,40,,0,0
B27,1/13/2024 2:20,1/12/2024 21:20,2,2,,2,2,,18,20,21,21,21,0,56.5,,42,,0,0
B27,1/13/2024 2:35,1/12/2024 21:35,2,2,,2,2,,20,24,24,24,24,0,56.1,,43,,0,0
B27,1/13/2024 2:50,1/12/2024 21:50,3,3,,3,3,,28,32,32,32,32,0,55.6,,44,,0,0
B27,1/13/2024 3:05,1/12/2024 22:05,2,2,,2,3,,26,30,30,30,30,0,55.4,,46,,0,0
B27,1/13/2024 3:20,1/12/2024 22:20,2,2,,2,2,,24,28,28,28,28,0,55.2,,47,,0,0
B27,1/13/2024 3:35,1/12/2024 22:35,2,3,,3,3,,26,31,31,31,31,0,54.7,,48,,0,0
B27,1/13/2024 3:50,1/12/2024 22:50,3,3,,3,3,,29,34,34,34,34,0,54.1,,49,,0,0
B27,1/13/2024 4:05,1/12/2024 23:05,3,3,,3,3,,30,34,34,34,34,0,53.8,,49,,0,0
B27,1/13/2024 4:20,1/12/2024 23:20,3,3,,3,3,,33,38,38,38,38,0,53.2,,50,,0,0
B27,1/13/2024 4:35,1/12/2024 23:35,3,4,,4,4,,38,45,45,45,45,0,52.9,,51,,0,0
B27,1/13/2024 4:50,1/12/2024 23:50,4,5,,5,5,,48,56,56,56,56,0,52.5,,52,,0,0
B27,1/13/2024 5:05,1/13/2024 0:05,5,5,,5,5,,54,63,63,63,63,0,52,,52,,0,0
B27,1/13/2024 5:20,1/13/2024 0:20,7,7,,7,7,,77,89,90,90,90,0,51.6,,52,,0,0
B27,1/13/2024 5:35,1/13/2024 0:35,8,8,,9,9,,89,103,103,103,103,0,51.4,,52,,0,0
B27,1/13/2024 5:50,1/13/2024 0:50,8,8,,8,8,,86,99,100,100,100,0,50.9,,53,,0,0
B27,1/13/2024 6:05,1/13/2024 1:05,7,7,,7,7,,76,89,89,89,89,0,50.5,,53,,0,0
B27,1/13/2024 6:20,1/13/2024 1:20,7,7,,7,7,,76,88,88,88,88,0,50.2,,53,,0,0
B27,1/13/2024 6:35,1/13/2024 1:35,7,7,,7,7,,78,91,91,91,91,0,50.2,,53,,0,0
B27,1/13/2024 6:50,1/13/2024 1:50,8,8,,8,8,,87,101,101,101,101,0,50,,53,,0,0
B27,1/13/2024 7:05,1/13/2024 2:05,8,8,,8,8,,89,103,104,104,104,0,49.8,,53,,0,0
B27,1/13/2024 7:20,1/13/2024 2:20,8,8,,9,9,,90,105,105,105,105,0,49.5,,54,,0,0
B27,1/13/2024 7:35,1/13/2024 2:35,8,8,,8,8,,87,101,101,101,101,0,49.1,,55,,0,0
B27,1/13/2024 7:50,1/13/2024 2:50,8,8,,8,8,,89,103,103,103,103,0,48.7,,55,,0,0
B27,1/13/2024 8:05,1/13/2024 3:05,7,8,,8,8,,82,95,96,96,96,0,48.7,,55,,0,0
B27,1/13/2024 8:20,1/13/2024 3:20,7,8,,8,8,,82,96,96,96,96,0,48.6,,56,,0,0
B27,1/13/2024 8:35,1/13/2024 3:35,8,9,,9,9,,96,111,112,112,112,0,48.4,,56,,0,0
B27,1/13/2024 8:50,1/13/2024 3:50,9,9,,9,9,,98,114,115,115,115,0,48,,56,,0,0
B27,1/13/2024 9:05,1/13/2024 4:05,7,8,,8,8,,84,98,98,98,98,0,47.8,,57,,0,0
B27,1/13/2024 9:20,1/13/2024 4:20,7,8,,8,8,,83,96,96,96,96,0,47.7,,57,,0,0
B27,1/13/2024 9:35,1/13/2024 4:35,6,7,,7,7,,74,86,86,86,86,0,47.5,,57,,0,0
B27,1/13/2024 9:50,1/13/2024 4:50,6,6,,6,6,,70,81,81,81,81,0,47.5,,57,,0,0
B27,1/13/2024 10:05,1/13/2024 5:05,6,6,,6,6,,69,80,80,80,80,0,47.5,,57,,0,0
B27,1/13/2024 10:20,1/13/2024 5:20,6,6,,6,6,,64,74,75,75,75,0,47.3,,57,,0,0
B27,1/13/2024 10:35,1/13/2024 5:35,5,5,,5,5,,58,67,68,68,68,0,46.9,,58,,0,0
B27,1/13/2024 10:50,1/13/2024 5:50,4,4,,5,5,,48,56,56,56,56,0,47.1,,57,,0,0
B27,1/13/2024 11:05,1/13/2024 6:05,4,4,,4,4,,45,52,52,52,52,0,47.3,,57,,0,0
B27,1/13/2024 11:20,1/13/2024 6:20,4,4,,4,4,,48,55,55,55,55,0,46.9,,57,,0,0
B27,1/13/2024 11:35,1/13/2024 6:35,4,5,,5,5,,50,58,58,58,58,0,46.6,,58,,0,0
B27,1/13/2024 11:50,1/13/2024 6:50,4,5,,5,5,,51,59,59,60,60,0,46.4,,59,,0,0
B27,1/13/2024 12:05,1/13/2024 7:05,5,5,,5,5,,53,61,61,61,61,0,46,,59,,0,0
B27,1/13/2024 12:20,1/13/2024 7:20,4,5,,5,5,,50,58,59,59,59,0,45.9,,59,,0,0
B27,1/13/2024 12:35,1/13/2024 7:35,4,5,,5,5,,50,57,58,58,58,0,46,,59,,0,0
B27,1/13/2024 12:50,1/13/2024 7:50,4,5,,5,5,,50,58,58,58,58,0,45.9,,59,,0,0
B27,1/13/2024 13:05,1/13/2024 8:05,4,5,,5,5,,49,57,57,57,57,0,45.7,,60,,0,0
B27,1/13/2024 13:20,1/13/2024 8:20,4,5,,5,5,,50,58,58,58,58,0,45.3,,60,,0,0
B27,1/13/2024 13:35,1/13/2024 8:35,4,5,,5,5,,51,59,60,60,60,0,45.1,,61,,0,0
B27,1/13/2024 13:50,1/13/2024 8:50,4,5,,5,5,,51,60,60,60,60,0,45.1,,61,,0,0
B27,1/13/2024 14:05,1/13/2024 9:05,4,5,,5,5,,51,60,60,60,60,0,45,,61,,0,0
B27,1/13/2024 14:20,1/13/2024 9:20,4,5,,5,5,,51,59,59,59,59,0,44.8,,61,,0,0
B27,1/13/2024 14:35,1/13/2024 9:35,4,5,,5,5,,50,58,58,58,58,0,45,,61,,0,0
B27,1/13/2024 14:50,1/13/2024 9:50,4,5,,5,5,,49,57,58,58,58,0,45.3,,60,,0,0
B27,1/13/2024 15:05,1/13/2024 10:05,4,4,,4,4,,49,56,57,57,57,0,45.5,,59,,0,0
B27,1/13/2024 15:20,1/13/2024 10:20,5,5,,5,5,,53,62,62,62,62,0,48.4,,56,,0,0
B27,1/13/2024 15:35,1/13/2024 10:35,5,5,,5,5,,53,61,62,62,62,0,53.4,,49,,0,0
B27,1/13/2024 15:50,1/13/2024 10:50,5,5,,5,5,,54,63,63,63,63,0,57.4,,44,,0,0
B27,1/13/2024 16:05,1/13/2024 11:05,5,5,,5,5,,51,59,59,59,59,0,59.4,,41,,0,0
B27,1/13/2024 16:20,1/13/2024 11:20,4,5,,5,5,,47,55,55,55,55,0,60.3,,40,,0,0
B27,1/13/2024 16:35,1/13/2024 11:35,5,5,,5,5,,51,59,59,59,59,0,61.9,,38,,0,0
B27,1/13/2024 16:50,1/13/2024 11:50,6,6,,6,6,,59,68,68,68,68,0,63.5,,37,,0,0
B27,1/13/2024 17:05,1/13/2024 12:05,6,7,,7,7,,67,77,77,77,77,0,65.3,,36,,0,0
B27,1/13/2024 17:20,1/13/2024 12:20,7,8,,8,8,,76,88,88,88,88,0,66.9,,34,,0,0
B27,1/13/2024 17:35,1/13/2024 12:35,8,9,,9,9,,84,97,98,98,98,0,68.2,,33,,0,0
B27,1/13/2024 17:50,1/13/2024 12:50,9,9,,9,9,,91,106,106,106,106,0,69.6,,32,,0,0
B27,1/13/2024 18:05,1/13/2024 13:05,9,9,,9,9,,88,102,103,103,103,0,72.1,,30,,0,0
B27,1/13/2024 18:20,1/13/2024 13:20,8,8,,8,8,,78,91,91,91,91,0,74.3,,28,,0,0
B27,1/13/2024 18:35,1/13/2024 13:35,7,8,,8,8,,73,84,85,85,85,0,75.4,,28,,0,0
B27,1/13/2024 18:50,1/13/2024 13:50,8,8,,8,8,,74,86,87,87,87,0,75.6,,27,,0,0
B27,1/13/2024 19:05,1/13/2024 14:05,8,8,,8,8,,74,86,86,86,86,0,76.8,,26,,0,0
B27,1/13/2024 19:20,1/13/2024 14:20,7,8,,8,8,,71,83,83,83,83,0,78.1,,26,,0,0
B27,1/13/2024 19:35,1/13/2024 14:35,7,8,,8,8,,71,82,82,82,83,0,79.2,,25,,0,0
B27,1/13/2024 19:50,1/13/2024 14:50,8,8,,9,9,,76,89,89,89,89,0,79,,25,,0,0
B27,1/13/2024 20:05,1/13/2024 15:05,9,9,,9,9,,86,100,100,101,101,0,78.3,,26,,0,0
B27,1/13/2024 20:20,1/13/2024 15:20,10,10,,10,11,,98,114,115,115,115,0,70.9,,30,,0,0
B27,1/13/2024 20:35,1/13/2024 15:35,10,11,,11,11,,105,122,123,123,123,0,68,,33,,0,0
B27,1/13/2024 20:50,1/13/2024 15:50,11,12,,12,12,,111,130,130,131,131,0,67.5,,35,,0,0
B27,1/13/2024 21:05,1/13/2024 16:05,11,12,,12,12,,111,129,130,130,130,0,67.6,,36,,0,0
B27,1/13/2024 21:20,1/13/2024 16:20,11,12,,12,12,,109,127,128,129,129,0,67.6,,35,,0,0
B27,1/13/2024 21:35,1/13/2024 16:35,11,12,,12,12,,110,129,130,130,130,0,67.5,,34,,0,0
B27,1/13/2024 21:50,1/13/2024 16:50,11,12,,12,13,,114,134,135,135,135,0,67.1,,34,,0,0
B27,1/13/2024 22:05,1/13/2024 17:05,12,13,,13,13,,120,140,141,141,142,0,67.1,,34,,0,0
B27,1/13/2024 22:20,1/13/2024 17:20,14,15,,15,16,,138,162,163,164,164,0,67.1,,34,,0,0
B27,1/13/2024 22:35,1/13/2024 17:35,15,16,,17,17,,148,173,175,175,176,0,67.3,,34,,0,0
B27,1/13/2024 22:50,1/13/2024 17:50,12,13,,13,13,,117,137,138,138,138,0,67.3,,38,,0,0
B27,1/13/2024 23:05,1/13/2024 18:05,10,11,,12,12,,106,124,124,125,125,0,66.7,,39,,0,0
B27,1/13/2024 23:20,1/13/2024 18:20,10,11,,11,11,,104,121,122,122,122,0,66,,39,,0,0
B27,1/13/2024 23:35,1/13/2024 18:35,8,9,,9,9,,88,102,102,102,102,0,65.3,,38,,0,0
B27,1/13/2024 23:50,1/13/2024 18:50,8,9,,9,9,,84,98,98,98,98,0,64.6,,38,,0,0
B27,1/14/2024 0:05,1/13/2024 19:05,8,8,,9,9,,80,93,94,94,94,0,63.7,,38,,0,0
B27,1/14/2024 0:20,1/13/2024 19:20,7,7,,7,8,,68,80,80,80,81,0,63,,39,,0,0
B27,1/14/2024 0:35,1/13/2024 19:35,5,6,,6,6,,52,61,62,62,62,0,62.6,,41,,0,0
B27,1/14/2024 0:50,1/13/2024 19:50,4,5,,5,5,,45,52,53,53,53,0,62.1,,43,,0,0
B27,1/14/2024 1:05,1/13/2024 20:05,3,3,,3,3,,31,36,36,36,36,0,61.2,,46,,0,0
B27,1/14/2024 1:20,1/13/2024 20:20,3,3,,3,3,,31,35,36,36,36,0,60.4,,50,,0,0
B27,1/14/2024 1:35,1/13/2024 20:35,3,3,,3,3,,33,38,38,38,38,0,59.9,,53,,0,0
B27,1/14/2024 1:50,1/13/2024 20:50,4,5,,5,5,,46,53,53,53,53,0,59.2,,55,,0,0
B27,1/14/2024 2:05,1/13/2024 21:05,4,4,,4,4,,42,48,49,49,49,0,58.6,,56,,0,0
B27,1/14/2024 2:20,1/13/2024 21:20,5,6,,6,6,,58,67,68,68,68,0,58.1,,56,,0,0
B27,1/14/2024 2:35,1/13/2024 21:35,4,4,,4,4,,44,51,51,51,51,0,57.6,,56,,0,0
B27,1/14/2024 2:50,1/13/2024 21:50,4,5,,5,5,,47,54,54,54,54,0,57,,58,,0,0
B27,1/14/2024 3:05,1/13/2024 22:05,6,7,,7,7,,68,79,79,79,79,0,56.5,,59,,0,0
B27,1/14/2024 3:20,1/13/2024 22:20,7,7,,7,7,,72,84,84,84,84,0,56.1,,60,,0,0
B27,1/14/2024 3:35,1/13/2024 22:35,6,7,,7,7,,69,80,81,81,81,0,56.1,,61,,0,0
B27,1/14/2024 3:50,1/13/2024 22:50,6,7,,7,7,,68,78,79,79,79,0,55.8,,62,,0,0
B27,1/14/2024 4:05,1/13/2024 23:05,6,6,,6,6,,64,74,75,75,75,0,55.4,,63,,0,0
B27,1/14/2024 4:20,1/13/2024 23:20,6,7,,7,7,,68,78,79,79,79,0,55,,64,,0,0
B27,1/14/2024 4:35,1/13/2024 23:35,7,8,,8,8,,78,91,91,91,91,0,54.7,,64,,0,0
B27,1/14/2024 4:50,1/13/2024 23:50,9,10,,10,10,,100,116,116,116,116,0,54.3,,64,,0,0
B27,1/14/2024 5:05,1/14/2024 0:05,10,11,,11,11,,110,127,128,128,128,0,54.1,,64,,0,0
B27,1/14/2024 5:20,1/14/2024 0:20,10,11,,11,11,,112,130,130,130,130,0,53.8,,65,,0,0
B27,1/14/2024 5:35,1/14/2024 0:35,11,12,,12,12,,122,142,142,142,142,0,53.4,,65,,0,0
B27,1/14/2024 5:50,1/14/2024 0:50,11,12,,12,12,,122,142,142,142,142,0,53.2,,64,,0,0
B27,1/14/2024 6:05,1/14/2024 1:05,11,12,,12,12,,124,143,144,144,144,0,52.9,,64,,0,0
B27,1/14/2024 6:20,1/14/2024 1:20,11,12,,12,12,,124,144,145,145,145,0,52.5,,64,,0,0
B27,1/14/2024 6:35,1/14/2024 1:35,12,12,,12,12,,131,152,153,153,153,0,52.2,,65,,0,0
B27,1/14/2024 6:50,1/14/2024 1:50,12,12,,12,12,,129,150,150,150,150,0,51.8,,65,,0,0
B27,1/14/2024 7:05,1/14/2024 2:05,11,12,,12,12,,126,146,146,147,147,0,51.6,,65,,0,0
B27,1/14/2024 7:20,1/14/2024 2:20,11,12,,12,12,,122,141,142,142,142,0,51.3,,65,,0,0
B27,1/14/2024 7:35,1/14/2024 2:35,11,12,,12,12,,124,144,145,145,145,0,51.1,,65,,0,0
B27,1/14/2024 7:50,1/14/2024 2:50,11,12,,12,12,,129,149,150,150,150,0,50.7,,65,,0,0
B27,1/14/2024 8:05,1/14/2024 3:05,11,12,,12,12,,127,147,148,148,148,0,50.5,,65,,0,0
B27,1/14/2024 8:20,1/14/2024 3:20,11,12,,12,12,,126,146,147,147,147,0,50.2,,65,,0,0
B27,1/14/2024 8:35,1/14/2024 3:35,11,11,,11,11,,122,141,142,142,142,0,50,,66,,0,0
B27,1/14/2024 8:50,1/14/2024 3:50,10,11,,11,11,,113,131,132,132,132,0,49.6,,66,,0,0
B27,1/14/2024 9:05,1/14/2024 4:05,10,10,,10,10,,110,128,128,128,128,0,49.5,,66,,0,0
B27,1/14/2024 9:20,1/14/2024 4:20,10,10,,11,11,,111,129,130,130,130,0,49.1,,66,,0,0
B27,1/14/2024 9:35,1/14/2024 4:35,10,10,,10,10,,110,128,128,128,128,0,48.9,,66,,0,0
B27,1/14/2024 9:50,1/14/2024 4:50,10,10,,10,10,,109,126,127,127,127,0,48.6,,67,,0,0
